DealerId,Domain,ClientName
51943,haldemandirectstage.com,Haldeman Ford of East Windsor
51951,ferrariofcentralnjspecials.com,Ferrari of Central New Jersey
51964,cioccakia.com,Ciocca Kia
51972,cioccasubaruofflemington.com,Ciocca Subaru of Flemington
51973,mbflemington.com,Mercedes-Benz of Flemington
52040,www.maplecrestford.com,Maplecrest Ford of Mendham
52048,maloufgmcspecials.com,Malouf GMC
52058,dchbrunswicktoyotaspecials.com,DCH Brunswick Toyota
52109,www.worldvw.net,World Volkswagen
52116,haldemanfordhamiltonstage.com,Haldeman Ford
52131,www.scotthondavineland.com,Scott Honda of Vineland
52203,www.hatchtoyotastateline.com,Hatch Toyota Stateline
52218,bentleylasvegasspecials.com,Bentley Las Vegas
52223,www.cardinalewaymazdalasvegas.com,CardinaleWay Mazda Las Vegas
52231,mycorwinfordreno.com,Corwin Ford Reno
52233,Specials.LithiaHyundaiReno.com,Lithia Hyundai of Reno
52262,eastchesterchryslerjeepdodgeramspecials.com,Eastchester Chrysler Jeep Dodge Ram
52263,kiacityfd.com,Kia City
52273,transitownewilliamsvillespecials.com,Transitowne Chrysler Dodge Jeep Ram Williamsville
52282,www.tmmitsubishi.com,Tony Mangino Mitsubishi
52285,www.liainfiniti.com,Lia INFINITI
52290,www.currysubaru.com,Curry Subaru
52298,transitownewestsenecaspecials.com,Transitowne Chrysler Dodge Jeep Ram West Seneca
52307,minioffreeportspecials.com,MINI of Freeport
52341,www.currysubarukingston.com,Curry Subaru Kingston
52345,www.nemervw.com,Nemer Volkswagen
52363,www.middletownhonda.com,Middletown Honda
52375,www.MazdaOfNewRochelle.com,Mazda of New Rochelle
52455,www.legendnissanoffers.com,Legend Nissan
52470,www.davidsonfordsupercenter.com,Davidson Ford of Watertown
52476,www.vwofwestislip.com,Volkswagen of West Islip
52477,nissanofwestburystage.com,Nissan of Westbury
52481,tascakiawhiteplainsspecials.com,Tasca Kia White Plains
52495,yonkerskiaspecials.com,Yonkers Kia
52507,www.vwofakron.com,Volkswagen of Akron
52541,jeffwylereastgatenissanspecials.com,Jeff Wyler Eastgate Nissan
52542,Specials.jeffwylerhyundaiofbeavercreek.com,Jeff Wyler Hyundai of Beavercreek
52565,mydunningford.com,Dunning Ford
52569,jeffwylerchevroletofcolumbusspecials.com,Jeff Wyler Chevrolet of Columbus
52605,kiaofcolerainspecials.com,Jeff Wyler Kia of Colerain
52695,www.kriegerford.com,Krieger Ford
52737,www.performancedelawarechryslerjeep.com,Performance Chrysler Jeep Dodge Ram Delaware
52738,acuracolumbusstage.com,Acura Columbus
52755,performancehondastorespecials.com,Performance Honda Fairfield
52761,reinekefordfindlayspecials.com,Reineke Ford Findlay
52768,mysponslerdonleyfordgalion.com,Sponsler Donley Ford of Galion
52787,specials.kiaofdayton.com,Kia of Dayton
52838,mysponslerdonleyfordmtvernon.com,Sponsler Donley Ford of Mount Vernon
52850,reinekechryslerdodgejeepramspecials.com,Reineke CDJR of North Baltimore
52866,yarkchevroletspecials.com,Yark Chevrolet
52874,www.timshortcdjr.com,Tim Short Chrysler Dodge Jeep Ram
52887,www.salemcdjr.com,Salem Chrysler Dodge Jeep Ram
52888,stadiumgmspecials.com,Stadium Chevrolet Buick GMC
52892,mysponslerdonleyfordshelby.com,Sponsler Donley Ford of Shelby
52896,www.billmarinemazda.com,Bill Marine Mazda
52897,billmarinevolkswagen.com,Bill Marine Volkswagen of Springfield
52910,reineketiffinfordspecials.com,Reineke's Tiffin Ford
52918,www.franklinparklincoln.com,"Franklin Park Lincoln, Inc."
52925,yarksubaruspecials.com,Yark Subaru
52943,www.subaruofdayton.com,Subaru of Dayton
52972,www.prestonbmw.com,Preston BMW
52973,www.prestonvw.com,Volkswagen of Boardman
52982,mysethwadleyfordofada.com,Seth Wadley Ford of Ada
52988,www.fordok.com,Billingsley Ford of Ardmore
53001,mycharlesallenford.com,Charles Allen Ford
53005,meltonsales.com,Melton Chrysler Dodge Jeep Ram
53012,www.billingsleyfordduncan.com,Billingsley Ford of Duncan
53045,myjameshodgeford.com,James Hodge Ford
53049,Specials.fowlerhonda.com,Fowler Honda
53049,fowlerhondaspecials.com,Fowler Honda
53062,www.volkswagenofoklahoma.com,Oklahoma City Volkswagen
53063,orrnissanwest.com,Orr Nissan West
53064,orrnissaneast.com,Orr Nissan East
53066,orrnissancentral.com,Orr Nissan Central
53076,mysethwadleyford.com,Seth Wadley Ford of Paul's Valley
53080,www.matthewsfordofpryor.com,Matthews Ford of Pryor
53099,www.nelsonmazdaok.com,Nelson Mazda Tulsa
53107,mybarberdysonfordwoodward.com,Barber-Dyson Ford Of Woodward
53109,www.albanychryslerdodgejeepram.com,Albany Chrysler Dodge Jeep Ram
53147,www.westonkia.com,Weston Kia
53161,mynewportford.com,Newport Ford
53175,www.sthelenschryslerdodgejeepram.com,St. Helens Chrysler Dodge Jeep Ram
53180,buyatpowerspecials.com,Power Buick GMC of Salem
53181,www.powerkia.com,Power Kia
53204,www.Tri-StarFord.com,Tri-Star Ford Blairsville
53206,www.quigleymotors.net,Quigley Chrysler Dodge Jeep Ram
53248,www.doylestownvolvocars.com,Keystone Volvo Cars of Doylestown
53290,www.grovecityford.com,Grove City Ford
53290,grovecityfordstage.com,Grove City Ford
53302,montrosechevroletspecials.com,Montrose Chevrolet GMC
53304,www.stuckeyford.com,Stuckey Ford
53305,www.stuckeysubaru.com,Stuckey Subaru
53310,myraystownford.com,Raystown Ford
53321,www.cochranhondajohnstown.com,#1 Cochran Honda Johnstown
53325,GoJonesBuickGMCSpecials.com,Jones GMC
53335,fairfieldchevroletspecials.com,Fairfield Chevrolet
53337,www.acuraoflimerickspecials.com,Acura of Limerick
53343,www.3riversvw.com,Three Rivers Volkswagen
53344,www.bobbyrahalhonda.com,Bobby Rahal Honda Mechanicsburg
53347,www.lehmanvolvocars.com,Lehman Volvo Cars of Mechanicsburg
53357,www.cochranmazda.com,#1 Cochran Mazda Monroeville
53361,www.montgomeryvillenissan.com,Montgomeryville Nissan
53369,www.browndaubvolvocarslehighvalley.com,Brown-Daub Volvo Cars Lehigh Valley
53375,www.wynnvolvocarsnorristown.com,Wynn Volvo Cars Norristown
53380,wandlsubaruspecials.com,W & L Subaru
53394,www.cochranvw.com,#1 Cochran Volkswagen South Hills
53422,www.kellymazda.com,Kelly Mazda
53424,www.senecaford.com,Seneca Ford
53431,www.tristarchryslersomerset.com,Tri-Star Chrysler Jeep Dodge of Somerset
53433,mycioccafordofsouderton.com,Ciocca Ford of Souderton
53434,www.scottkiaspringfield.com,Scott Kia of Springfield
53445,www.tunkhannockautomart.net,Tunkhannock Auto Mart Chrysler Dodge Jeep Ram
53446,mytyroneford.com,Tyrone Ford
53447,tristarchevroletspecials.com,Tri-Star Chevrolet of Uniontown
53449,www.tristarchrysleruniontown.com,Tri-Star Uniontown CDJR
53451,audiwashingtonspecials.com,Audi Washington
53459,www.cochranvwnorth.com,#1 Cochran Volkswagen North Hills
53460,www.cochranmazdanorth.com,#1 Cochran Mazda North Hills
53465,stetlerauto.offersite,Stetler Dodge Chrysler Jeep Ram
53466,www.giambalvokia.com,Giambalvo Kia
53562,dicksmithhyundaistage.com,Hyundai of Greenville
53582,www.dickbrookshonda.com,Dick Brooks Honda of Greer
53754,mylandersfordcollierville.com,Landers Ford Collierville
53758,mylandersfordnorth.com,Landers Ford North
53766,www.landersmclartytoyota.com,Landers McLarty Toyota
53768,bentleynashvillevip.com,Bentley Nashville
53778,www.gallatincdjr.com,Gallatin Chrysler Dodge Jeep Ram
53779,www.gallatinford.com,Gallatin Ford
53781,www.gatewayfordgreeneville.com,Gateway Ford Greeneville
53815,my.audimemphis.com,Audi Memphis
53817,norcrossmazdamemphisspecials.com,Norcross Mazda of Memphis
53818,www.infinitiofmemphis.com,INFINITI of Memphis
53822,www.hsmillingtonford.com,Homer Skelton Ford of Millington
53831,www.nelsonmazdacoolsprings.com,Nelson Mazda Cool Springs
53839,myjones-ford.com,Jones Ford
53844,newtonnissansouthstage.com,Newton Nissan South
53896,sewellandrewsspecials.com,Sewell Chevrolet GMC
53898,gulfcoastchevroletbuickgmcspecials.com,Gulf Coast Chevrolet Buick GMC
53899,www.gulfcoasttoyota.com,Gulf Coast Toyota
53906,claycooleymitsubishiofarlingtonstage.com,Clay Cooley Mitsubishi of Arlington
53958,www.mazdacentral.com,Roger Beasley Mazda Central
53968,myleifjohnsonfordofbuda.com,Leif Johnson Ford of Buda
54002,myfordofboerne.com,Ford of Boerne
54007,www.koryhookscdjr.com,Kory Hooks Chrysler Dodge Jeep RAM Bowie
54019,mytiptonmotorsfordbrownsville.com,Tipton Motors Ford Brownsville
54029,mycantonford.com,Canton Ford
54036,www.samesbastropchryslerdodgejeepram.com,Sames Bastrop Chrysler Dodge Jeep Ram
54050,www.blakefulenwiderchryslerdodgejeep.com,Blake Fulenwider Chrysler Dodge Jeep
54074,www.hicksfamilysubaru.com,Hicks Family Subaru
54257,www.edhicksimports.com,Ed Hicks Imports
54277,www.dallasdodge.net,Clay Cooley Chrysler Dodge Jeep RAM Dallas
54310,www.ramcountrydelrio.com,Ram Country Del Rio
54321,mymachaikforddesoto.com,Mac Haik Ford Desoto
54334,myhaciendaford.com,Hacienda Ford
54348,pegasuscdjrspecials.com,Pegasus Chrysler Dodge Jeep Ram Ennis
54354,myanciraford.com,Ancira Ford Floresville
54403,specials.moritzkiafw.com,Moritz Kia Fort Worth
54435,myglennpolkford.com,Glenn Polk Ford
54548,www.chastangford.com,Chastang Ford
54591,www.rshonda.com,Doggett Honda Med Center
54601,www.tommievaughnford.com,Tommie Vaughn Ford
54618,www.hileymazdahurst.com,Hiley Mazda of Hurst
54621,claycooleychevyspecials.com,Clay Cooley Chevrolet Irving
54625,www.claycooleycjd.com,Clay Cooley Chrysler Jeep Dodge Ram Irving
54632,www.bakernissan.com,Baker Nissan
54655,www.parkwayfamilymazda.com,Parkway Family Mazda
54656,www.parkwayfamilykia.com,Parkway Family Kia
54673,www.sameskia.com,Sames Kia
54677,www.smithfordlevelland.com,Smith Auto Family Ford Levelland
54678,nissanoflewisvillestage.com,Clay Cooley Nissan of Lewisville
54685,myjordanford.com,Jordan Ford San Antonio
54721,www.kimberlyeakinkia.com,Kimberly Eakin KIA
54733,www.samesmcallenford.com,Sames McAllen Ford
54743,www.metromazdamesquite.com,Metro Mazda of Mesquite
54749,mazdamidlandspecials.com,Mazda of Midland
54753,myjackpowellford.com,Jack Powell Ford
54755,www.ramcountrymineralwells.com,Ram Country Mineral Wells
54783,mybluebonnetmotorslincoln.com,Bluebonnet Lincoln
54787,mybbmotors.com,Bluebonnet Ford
54806,mymachaikfordpasadena.com,Mac Haik Ford Pasadena
54820,www.smithfordplainview.com,Smith Auto Family Plainview Ford
54836,www.claycooleynissanrichardson.com,Clay Cooley Nissan Richardson
54848,www.rockwallhyundai.net,Clay Cooley Hyundai of Rockwall
54853,www.legacyfordtx.com,Legacy Ford of Rosenberg
54860,myjimbassford.com,Jim Bass Ford
54880,mycavendergrandeford.com,Cavender Grande Ford
54912,mygriffithfordsanmarcos.com,Griffith Ford San Marcos
54916,mygriffithfordseguin.com,Griffith Ford Seguin
54926,www.happykia.com,Happy Kia
54968,mythreeriversford.com,Three Rivers Ford
54970,parkwaychevroletspecials.com,Parkway Chevrolet
54979,www.destinationforddumas.com,Destination Ford of Dumas
54985,www.peltiersubaru.com,Peltier Subaru
54988,www.peltierchevroletspecials.com,Peltier Chevrolet
54995,hyundaivictoriaspecials.com,Mac Haik Hyundai
55022,waxahachiedodgechryslerjeepspecials.com,Waxahachie Dodge Chrysler Jeep
55023,waxahachiefordspecials.com,Waxahachie Ford
55050,performancehondabountifulspecials.com,Performance Honda Bountiful
55056,mylabrumford.com,Labrum Ford
55069,timdahlebountiful.com,Tim Dahle Nissan Bountiful
55130,specials.toyotabountiful.com,Performance Toyota Bountiful
55133,shop.saffordbrownmazdaalexandria.com,Safford Mazda Alexandria
55136,lindsaycarsspecials.com,Lindsay Group Used Cars
55221,wynnefordstage.com,Wynne Ford
55448,www.faithsfordwestminster.net,Faith's Ford
55496,www.colvilletoyota.com,Colville Toyota
55513,www.kiaofeverett.com,Kia of Everett
55570,www.wysupchryslerdodge.com,Wysup Chrysler Dodge Jeep RAM
55667,www.vancouvertoyota.com,Vancouver Toyota
55712,www.morrieschippewafallschryslerdodgejeepram.com,Morrie's Chippewa Falls Chrysler Dodge Jeep Ram
55727,myvirtuemotorsford.com,Virtue Motors Ford
55738,myellsworthford.com,Ellsworth Ford
55759,www.gordieboucherford.com,Gordie Boucher Ford of Janesville
55764,www.kenoshaford.com,Gordie Boucher Ford of Kenosha
55795,www.middletonford.com,Middleton Ford
55808,www.griffinshubchryslerjeepdodge.com,Griffin's Hub Chrysler Jeep Dodge Ram
55847,www.portagechryslerdodgejeepram.com,Portage Chrysler Dodge Jeep Ram
55848,www.portageford.com,Portage Ford
55849,myfillbackprairieduchienford.com,Fillback Ford Automotive
55871,www.dahlchryslerdodgejeepramstevenspoint.com,Dahl Chrysler Dodge Jeep Ram of Stevens Point
55895,www.morrieswestsalemkia.com,Morrie's West Salem Kia
55994,myfremontfordlander.com,Fremont Ford Lander
56000,myfremontfordsheridan.com,Fremont Motor Sheridan Ford
56035,specials.fowlertoyotatulsa.com,Fowler Toyota of Tulsa
56051,www.mikepattonauto.com,Mike Patton Auto Family
56052,www.infinitistuart.com,INFINITI Stuart
56053,specials.audistuart.com,Audi Stuart
56065,offers.lexusofnorthborough.com,Lexus of Northborough
56069,www.gurleyleepsubaru.com,Gurley Leep Subaru
56070,westhillskiaspecials.com,West Hills KIA
56073,www.mcgrathacuraofdowntownchicago.com,McGrath Acura of Downtown Chicago
56074,stocktonhyundaispecials.com,Stockton Hyundai
56087,foxannarboracura.com,Fox Ann Arbor Acura
56096,www.discoverynissan.com,Discovery Nissan
56101,www.lafontainevolkswagen.com,LaFontaine Volkswagen Dearborn
56135,www.tamaroffnissan.com,Tamaroff Nissan
56136,www.jeffreyhonda.com,Jeffrey Honda
56137,www.jeffreykia.com,Jeffrey Kia
56138,www.jeffreynissan.com,Jeffrey Nissan
56150,teamvdemodonovan.com,Team Velocity Demo
56157,www.LouSobhHondaspecials.com,Lou Sobh Honda
56167,orlandonissan.com,Sutherlin Nissan Orlando
56177,www.commonwealthkia.com,Commonwealth Kia
56187,www.liachryslerjeepdodgeramnorthampton.com,Lia Chrysler Jeep Dodge Ram Northampton
56188,www.lianissansaratoga.com,Lia Nissan of Saratoga
56198,Specials.petersonlexus.com,Peterson Lexus
56238,www.brickellmazda.com,Brickell Mazda
56265,vwofduluthstage.com,Volkswagen of Duluth
56348,valleyvolksstage.com,CMA's Valley Volkswagen
56350,specials.petersonbmw.com,Peterson BMW of Boise
56376,www.castlemazdadownersgrove.com,Castle Mazda Downers Grove
56382,colonialkiastage.com,CMA's Colonial KIA
56383,www.columbiagorgetoyota.com,Columbia Gorge Toyota
56394,www.edenprairienissan.com,Eden Prairie Nissan
56411,www.lafontainekiaypsilanti.com,LaFontaine Kia Ypsilanti
56412,foxannarbornissan.com,Fox Ann Arbor Nissan
56441,www.peakkia.com,Peak Kia Littleton
56452,www.nissanboerne.com,Nissan of Boerne
56454,mygraydanielslincoln.com,Gray-Daniels Lincoln
56461,www.plazainfiniti.com,Plaza INFINITI
56463,www.newarktoyotaworld.com,Newark Toyota World
56554,www.rowefordauburn.com,Rowe Ford Auburn
56564,www.nissanchicago.com,Berman Nissan of Chicago
56748,gossettporschestage.com,Gossett Porsche
56761,www.mulleracuraofmerrillville.com,Muller Acura of Merrillville
56766,ottawahondastage.net,Ottawa Honda
56772,www.rowehyundai.com,Rowe Hyundai Westbrook
56799,www.kiamtmoriah.com,Gossett Kia South
56826,www.isringhausenmb.com,Isringhausen Imports Inc.
56827,www.isringhausenvolvocars.com,Isringhausen Volvo Cars
56834,www.redrockgmcspecials.com,Red Rock GMC
56853,www.kirbysubaruofventura.com,Kirby Subaru of Ventura
56867,specials.jeffwylerfairfieldkia.com,Jeff Wyler Fairfield Kia
56869,jeffwylereastgatechryslerspecials.com,Jeff Wyler Eastgate Chrysler Dodge Jeep Ram
56870,specials.jeffwylereastgatekia.com,Jeff Wyler Eastgate Kia
56871,specials.jeffwylereastgatemazda.com,Jeff Wyler Eastgate Mazda
56875,www.mercedespeoria.com,Mercedes-Benz of Peoria
56876,porschepeoriaspecials.com,Porsche of Peoria
56877,www.vwofpeoria.com,Volkswagen of Peoria
56881,www.downtownsubarunashville.com,Nashville Subaru
56940,jonesacura.com,Jones Acura
56941,joneshonda.com,Jones Honda
56943,www.saffordvwrichmond.com,Safford Volkswagen West Richmond
56980,www.rowehyundaiauburn.com,Rowe Hyundai Auburn
56982,www.rowefordwestbrook.com,Rowe Ford Westbrook
56988,cedarcityfordstage.com,Cedar City Ford
56994,jeffwylerfairfieldcadillacspecials.com,Jeff Wyler Fairfield Cadillac
57014,kayserlincoln.com,Kayser Lincoln
57016,mclartyvwstage.com,McLarty Volkswagen of North Little Rock
57017,www.rowevwauburn.com,Rowe Volkswagen Auburn
57019,www.tempekia.com,Tempe Kia
57026,drivesunrisechevyspecials.com,Sunrise Chevrolet of Forest Hills
57028,www.vwstaug.com,Volkswagen of St Augustine
57069,www.minottoyota.com,Minot Toyota
57071,moberlymotorstage.net,Moberly Motors Chrysler Dodge Jeep
57101,bmwtopekahu.com,BMW of Topeka
57140,www.lousobhkiaoffers.com,Lou Sobh Kia
57155,cochranofmonroevillespecials.com,#1 Cochran Buick GMC Monroeville
57192,landroverriversideinventory.com,Land Rover Riverside
57195,toyotamartstage.com,CMA's Toyota of Martinsburg
57208,lexusofbridgewaterspecials.com,Lexus of Bridgewater
57233,www.ashlandmotor.com,Ashland Ford
57238,www.maseratigreensboro.com,Maserati of Greensboro
57262,transwestgmcspecials.com,Transwest GMC
57277,plazajaguarstlouisstage.com,Plaza Jaguar
57278,landroverstlouisstage.com,Plaza Land Rover
57284,choiceautospecials.net,1st Choice Auto
57285,audimortongrovespecials.com,McGrath Audi Morton Grove
57299,www.markleyhonda.com,Markley Honda
57300,www.bobkingmazdaofferss.com,Bob King Mazda
57321,specials.moritzkiaalliance.com,Moritz Kia of Alliance
57366,specials.larrymillerhyundai.com,Larry H. Miller Hyundai Peoria
57371,loubachrodtbmwhu.com,Lou Bachrodt BMW
57377,www.lafontainemazdalivonia.com,LaFontaine Mazda Livonia
57378,www.lafontainevolkswagenlivonia.com,LaFontaine Volkswagen Livonia
57380,porschesanluisobispostage.com,Porsche San Luis Obispo
57381,www.cardinalewaymazdacorona.com,CardinaleWay Mazda Corona
57382,www.cardinalemazda.com,Cardinale Mazda
57391,bentleyfortlauderdale.com,Bentley Fort Lauderdale
57392,bentleymiamivip.com,Bentley Miami
57395,bentleytampabayvip.com,Bentley Tampa Bay
57397,www.walkerjoneschryslerjeepdodge.com,Walker Jones Ram Dodge Chrysler Jeep
57412,www.bergeronvolvocars.com,Bergeron Volvo
57425,www.bertsmithvw.com,Bert Smith Volkswagen
57509,www.nissanoftustin.com,Nissan of Tustin
57528,BentleyGreenwichVIP.com,Bentley Greenwich
57563,www.hanselbmwofsantarosa.com,Hansel BMW of Santa Rosa
57564,www.hanselvolkswagen.com,Hansel Volkswagen of Santa Rosa
57578,lokeykiastage.com,Lokey Kia
57578,lokeykiastage.com,Lokey Kia
57584,royallandroverspecials.com,Royal Land Rover Tucson
57585,www.royalkia.com,Royal Kia
57587,cadillacoftucsonspecials.com,Royal Cadillac of Tucson
57620,mbobspecials.com,Mercedes-Benz of Burlington
57660,murdockvwspecials.com,Murdock Volkswagen of Logan
57676,www.geraldjonesvolvocars.com,Gerald Jones Volvo Cars
57722,www.romeokia.com,Romeo Kia of Kingston
57725,www.walkerjoneshonda.com,Walker Jones Honda
57753,www.elkgrovesubaru.com,Elk Grove Subaru
57801,Specials.BerlinCityToyotaNH.com,Berlin City Toyota of New Hampshire
57866,www.toyotaofberkeleyservicecenter.com,Toyota of Berkeley Certified Service Center
